Class,City,State,Country,Zipcode,Patent,GYear,AppYearStr,lower,upper,Location,Category,csacode,msacode
,NEW YORK,NY,US,10292,D0408646,1999,1998,D0406198-1,D0406198-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0408646,1999,1998,D0396793-1,D0396793-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0408670,1999,1997,05904257-2,05904257-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0408670,1999,1997,05904257-3,05904257-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0408688,1999,1998,D0408688-1,D0408688-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0408741,1999,1996,05101968-1,05101968-1,NEW YORK-NY-US,NA,NA,NA
235,NEW YORK,NY,US,10292,07374093,2008,2004,04540292-2,04540292-2,NEW YORK-NY-US,Mechanical,NA,NA
235,NEW YORK,NY,US,10292,07703680,2010,2004,04540292-2,04540292-2,NEW YORK-NY-US,Mechanical,NA,NA
235,NEW YORK,NY,US,10292,06062481,2000,1996,04814589-2,04814589-2,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0408993,1999,1998,05415332-1,05415332-1,NEW YORK-NY-US,NA,NA,NA
235,NEW YORK,NY,US,10292,07293703,2007,2004,05988346-2,05988346-2,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0409193,1999,1997,05350303-4,05350303-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409245,1999,1996,04911162-1,04911162-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409377,1999,1998,05415332-1,05415332-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409455,1999,1998,D0408688-1,D0408688-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409493,1999,1997,D0409493-3,D0409493-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409509,1999,1998,06410863-1,06410863-1,NEW YORK-NY-US,NA,NA,NA
235,NEW YORK,NY,US,10292,07500596,2009,2004,04540292-2,04540292-2,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0409619,1999,1998,05906420-5,05906420-5,NEW YORK-NY-US,NA,NA,NA
137,NEW YORK,NY,US,10292,03998242,1976,1975,03900004-2,03900004-2,NEW YORK-NY-US,Others,NA,NA
235,NEW YORK,NY,US,10292,07503487,2009,2007,06742704-1,06742704-1,NEW YORK-NY-US,Mechanical,NA,NA
235,NEW YORK,NY,US,10292,07309001,2007,2005,07309001-1,07309001-1,NEW YORK-NY-US,Mechanical,NA,NA
235,NEW YORK,NY,US,10292,04868376,1989,1987,04868376-1,04868376-1,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0409792,1999,1997,06006903-1,06006903-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409793,1999,1997,D0409793-1,D0409793-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409793,1999,1997,D0409793-2,D0409793-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409851,1999,1998,D0430977-1,D0430977-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409856,1999,1998,05762409-1,05762409-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0409872,1999,1998,D0407942-1,D0407942-1,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,07671025,2010,2007,06136025-1,06136025-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,07514078,2009,2003,04713352-1,04713352-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0410122,1999,1998,06006396-3,06006396-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410140,1999,1997,D0410140-1,D0410140-1,NEW YORK-NY-US,NA,NA,NA
235,NEW YORK,NY,US,10292,07441697,2008,2007,07441697-0,07441697-0,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0410158,1999,1998,04711491-1,04711491-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410164,1999,1998,06270155-1,06270155-1,NEW YORK-NY-US,NA,NA,NA
235,NEW YORK,NY,US,10292,07717344,2010,2007,04540292-2,04540292-2,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0410311,1999,1998,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410311,1999,1998,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,07470718,2008,2002,06455553-1,06455553-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
235,NEW YORK,NY,US,10292,05557094,1996,1995,04251798-3,04251798-3,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0410351,1999,1997,D0396793-1,D0396793-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410405,1999,1998,D0403607-1,D0403607-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410452,1999,1998,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410452,1999,1998,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
704,NEW YORK,NY,US,10292,06816834,2004,2002,06816834-1,06816834-1,NEW YORK-NY-US,Computers & Communications,NA,NA
704,NEW YORK,NY,US,10292,06816836,2004,2002,06118890-1,06118890-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0410546,1999,1997,D0408540-3,D0408540-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410546,1999,1997,05105941-3,05105941-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410560,1999,1998,D0410560-1,D0410560-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410575,1999,1998,D0410575-1,D0410575-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410640,1999,1998,05101968-1,05101968-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410689,1999,1996,D0410689-1,D0410689-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0410751,1999,1997,D0410575-1,D0410575-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,04298002,1981,1979,04298002-3,04298002-3,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0410822,1999,1997,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,04657758,1987,1984,04657758-3,04657758-3,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,06024982,2000,1995,04443428-1,04443428-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0410956,1999,1996,D0397833-1,D0397833-1,NEW YORK-NY-US,NA,NA,NA
704,NEW YORK,NY,US,10292,07165024,2007,2002,06289342-1,06289342-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0411063,1999,1998,04711491-1,04711491-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411085,1999,1998,05996821-2,05996821-2,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,07504103,2009,2006,06004528-1,07504103-0,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0411134,1999,1997,05588310-1,05588310-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411225,1999,1991,04051487-1,04051487-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,04764369,1988,1984,03962421-1,03962421-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0411345,1999,1997,07314138-0,07314138-0,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411399,1999,1998,04271999-1,04271999-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411429,1999,1998,03906625-1,03906625-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411459,1999,1997,06601591-2,06601591-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411459,1999,1997,05899343-3,05899343-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411466,1999,1998,D0411466-1,D0411466-1,NEW YORK-NY-US,NA,NA,NA
236,NEW YORK,NY,US,10292,04623091,1986,1985,04001572-1,04001572-1,NEW YORK-NY-US,Others,NA,NA
,NEW YORK,NY,US,10292,D0411683,1999,1997,04299050-1,04299050-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411683,1999,1997,06292973-2,06292973-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411683,1999,1997,07048144-1,D0389651-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411683,1999,1997,D0446362-1,D0446362-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411715,1999,1998,06363740-1,06363740-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411718,1999,1998,05087254-1,05087254-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411718,1999,1998,06030061-1,06030061-1,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,05883071,1999,1995,05459250-2,05459250-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
704,NEW YORK,NY,US,10292,06574597,2003,2000,06032111-1,06032111-1,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0411800,1999,1997,05899343-3,05899343-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411800,1999,1997,D0396565-4,D0396565-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411811,1999,1997,D0411811-1,D0411811-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,07758863,2010,2009,06242578-2,06242578-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0411860,1999,1998,04271999-1,04271999-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0411953,1999,1996,04911162-1,04911162-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0412120,1999,1998,06367670-4,06367670-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0412220,1999,1996,D0389285-1,D0389285-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0412261,1999,1995,05284242-1,05284242-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0412261,1999,1995,05377827-3,05377827-3,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,06706281,2004,2002,04443428-1,04443428-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0412393,1999,1998,D0412393-1,D0412393-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,05762948,1998,1995,04980163-1,04980163-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0412601,1999,1997,05836055-1,05836055-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0412661,1999,1998,D0412661-1,D0412661-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0412681,1999,1998,06012302-2,06012302-2,NEW YORK-NY-US,NA,NA,NA
137,NEW YORK,NY,US,10292,04214603,1980,1977,04214603-1,04214603-1,NEW YORK-NY-US,Others,NA,NA
514,NEW YORK,NY,US,10292,07126001,2006,2002,06511990-3,06511990-3,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0412848,1999,1997,06367670-4,06367670-4,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0412931,1999,1998,04299050-1,04299050-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0412931,1999,1998,D0412931-2,D0412931-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413000,1999,1998,D0389265-1,D0389265-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,04704277,1987,1985,04529593-1,04529593-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,04298002,1981,1979,03963914-2,03963914-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,07179466,2007,2002,04460685-1,04460685-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0413313,1999,1998,05101968-1,05101968-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413418,1999,1998,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413418,1999,1998,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413470,1999,1998,06001082-2,06001082-2,NEW YORK-NY-US,NA,NA,NA
348,NEW YORK,NY,US,10292,04994916,1991,1988,04616264-1,04616264-1,NEW YORK-NY-US,Electrical & Electronic,NA,NA
,NEW YORK,NY,US,10292,D0413510,1999,1998,D0413510-1,D0413510-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413521,1999,1998,06601591-2,06601591-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413521,1999,1998,05899343-3,05899343-3,NEW YORK-NY-US,NA,NA,NA
348,NEW YORK,NY,US,10292,07206754,2007,2000,03939607-1,03939607-1,NEW YORK-NY-US,Electrical & Electronic,NA,NA
,NEW YORK,NY,US,10292,D0413629,1999,1998,04911162-1,04911162-1,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,06358980,2002,2000,04997948-1,04997948-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
,NEW YORK,NY,US,10292,D0413667,1999,1996,D0413667-2,D0413667-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413667,1999,1996,04299050-1,04299050-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413667,1999,1996,07048144-1,D0389651-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413749,1999,1998,04271999-1,04271999-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413755,1999,1998,D0436788-2,D0436788-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413930,1999,1998,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413930,1999,1998,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413931,1999,1998,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413931,1999,1998,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0413998,1999,1998,D0389265-1,D0389265-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414006,1999,1998,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414006,1999,1998,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414013,1999,1998,D0414013-1,D0414013-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414044,1999,1998,D0446362-1,D0446362-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414075,1999,1998,D0396388-1,D0396388-1,NEW YORK-NY-US,NA,NA,NA
348,NEW YORK,NY,US,10292,05049987,1991,1989,05049987-1,05049987-1,NEW YORK-NY-US,Electrical & Electronic,NA,NA
,NEW YORK,NY,US,10292,D0414086,1999,1997,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414107,1999,1997,07048144-1,D0389651-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414107,1999,1997,04299050-1,04299050-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414112,1999,1997,D0409493-3,D0409493-3,NEW YORK-NY-US,NA,NA,NA
514,NEW YORK,NY,US,10292,04797401,1989,1987,04797401-1,04797401-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
424,NEW YORK,NY,US,10292,06558697,2003,2001,04301820-1,04301820-1,NEW YORK-NY-US,Drugs & Medical,NA,NA
348,NEW YORK,NY,US,10292,05444479,1995,1993,05052873-3,05052873-3,NEW YORK-NY-US,Electrical & Electronic,NA,NA
,NEW YORK,NY,US,10292,D0414288,1999,1998,D0389265-1,D0389265-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414288,1999,1998,D0389265-2,D0389265-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414342,1999,1998,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414342,1999,1998,06266854-2,06266854-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414442,1999,1998,06012302-2,06012302-2,NEW YORK-NY-US,NA,NA,NA
237,NEW YORK,NY,US,10292,04106692,1978,1977,04106692-1,04106692-1,NEW YORK-NY-US,Others,NA,NA
424,NEW YORK,NY,US,10292,07189800,2007,2002,06242578-2,06242578-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
348,NEW YORK,NY,US,10292,07710451,2010,2000,04876455-3,04876455-3,NEW YORK-NY-US,Electrical & Electronic,NA,NA
237,NEW YORK,NY,US,10292,04065055,1977,1976,04065055-1,04065055-1,NEW YORK-NY-US,Others,NA,NA
,NEW YORK,NY,US,10292,D0414539,1999,1997,D0389248-1,D0389248-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414624,1999,1998,05902170-1,05902170-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414628,1999,1998,06601591-2,06601591-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414628,1999,1998,06601591-3,06601591-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414628,1999,1998,D0414628-4,D0414628-4,NEW YORK-NY-US,NA,NA,NA
705,NEW YORK,NY,US,10292,07366675,2008,2000,06443843-2,06443843-2,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0414958,1999,1998,04388935-1,04388935-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414986,1999,1998,04094409-3,04094409-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0414986,1999,1998,D0414986-2,D0414986-2,NEW YORK-NY-US,NA,NA,NA
705,NEW YORK,NY,US,10292,07860767,2010,2005,07860767-3,07860767-3,NEW YORK-NY-US,Computers & Communications,NA,NA
705,NEW YORK,NY,US,10292,06535855,2003,1998,06535855-8,06535855-8,NEW YORK-NY-US,Computers & Communications,NA,NA
,NEW YORK,NY,US,10292,D0415634,1999,1998,D0406198-1,D0406198-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0415634,1999,1998,D0396793-1,D0396793-1,NEW YORK-NY-US,NA,NA,NA
239,NEW YORK,NY,US,10292,04161283,1979,1977,04161283-1,04161283-1,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0415686,1999,1998,D0413510-1,D0413510-1,NEW YORK-NY-US,NA,NA,NA
239,NEW YORK,NY,US,10292,04614299,1986,1984,05413723-1,05413723-1,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0415801,1999,1998,06280283-1,06280283-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0415803,1999,1999,04890944-1,04890944-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0415840,1999,1998,D0389238-2,D0389238-2,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,04138479,1979,1977,04138479-4,04138479-4,NEW YORK-NY-US,Drugs & Medical,NA,NA
514,NEW YORK,NY,US,10292,07632868,2009,2008,07514474-0,07514474-0,NEW YORK-NY-US,Drugs & Medical,NA,NA
348,NEW YORK,NY,US,10292,05519458,1996,1994,05519458-1,05519458-1,NEW YORK-NY-US,Electrical & Electronic,NA,NA
,NEW YORK,NY,US,10292,D0416162,1999,1998,05950862-3,05950862-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416262,1999,1998,05906420-5,05906420-5,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416262,1999,1998,04828513-2,04828513-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416286,1999,1999,D0416286-1,D0416286-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416286,1999,1999,07117816-1,07117816-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416290,1999,1997,D0403082-2,D0403082-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416341,1999,1998,07614405-0,07614405-0,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416357,1999,1999,D0415859-1,D0415859-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416386,1999,1998,06435391-1,06435391-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416431,1999,1998,05950862-3,05950862-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416432,1999,1998,05950862-3,05950862-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416488,1999,1997,D0389411-1,D0389411-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416491,1999,1999,D0415859-1,D0415859-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416508,1999,1997,D0416508-1,D0416508-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416516,1999,1998,D0416516-1,D0416516-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416608,1999,1999,D0416608-1,D0416608-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416701,1999,1998,04711491-1,04711491-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416716,1999,1999,04711491-1,04711491-1,NEW YORK-NY-US,NA,NA,NA
348,NEW YORK,NY,US,10292,04437118,1984,1980,03909654-3,03909654-3,NEW YORK-NY-US,Electrical & Electronic,NA,NA
,NEW YORK,NY,US,10292,D0416816,1999,1998,04911162-1,04911162-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416981,1999,1999,D0416608-1,D0416608-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0416982,1999,1999,D0416608-1,D0416608-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417049,1999,1998,D0417049-1,D0417049-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417052,1999,1998,04741486-2,04741486-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417052,1999,1998,D0427848-1,D0427848-1,NEW YORK-NY-US,NA,NA,NA
424,NEW YORK,NY,US,10292,05855881,1999,1996,05855881-2,05855881-2,NEW YORK-NY-US,Drugs & Medical,NA,NA
239,NEW YORK,NY,US,10292,04917301,1990,1988,05413723-1,05413723-1,NEW YORK-NY-US,Mechanical,NA,NA
239,NEW YORK,NY,US,10292,04153204,1979,1976,04143821-1,04143821-1,NEW YORK-NY-US,Mechanical,NA,NA
,NEW YORK,NY,US,10292,D0417317,1999,1997,D0417317-1,D0417317-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417319,1999,1997,06126510-1,06126510-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417333,1999,1998,D0417333-1,D0417333-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417396,1999,1998,D0415859-1,D0415859-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417398,1999,1998,05052873-3,05052873-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417475,1999,1997,D0417475-1,D0417475-1,NEW YORK-NY-US,NA,NA,NA
705,NEW YORK,NY,US,10292,07051006,2006,2001,05917951-2,05917951-2,NEW YORK-NY-US,Computers & Communications,NA,NA
239,NEW YORK,NY,US,10292,04898327,1990,1988,06561236-1,06561236-1,NEW YORK-NY-US,Mechanical,NA,NA
348,NEW YORK,NY,US,10292,05659323,1997,1994,05659323-1,05659323-1,NEW YORK-NY-US,Electrical & Electronic,NA,NA
,NEW YORK,NY,US,10292,D0417562,1999,1996,D0417562-1,D0417562-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417563,1999,1997,D0417563-2,D0417563-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417606,1999,1998,D0403677-1,D0403677-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417614,1999,1998,D0417614-1,D0417614-1,NEW YORK-NY-US,NA,NA,NA
348,NEW YORK,NY,US,10292,05406326,1995,1994,05140414-1,05140414-1,NEW YORK-NY-US,Electrical & Electronic,NA,NA
,NEW YORK,NY,US,10292,D0417743,1999,1998,D0389265-1,D0389265-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417743,1999,1998,D0389265-2,D0389265-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417744,1999,1998,D0389265-1,D0389265-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417744,1999,1998,D0389265-2,D0389265-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417787,1999,1997,D0417787-1,D0417787-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417787,1999,1997,D0417787-2,D0417787-2,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417787,1999,1997,D0417787-3,D0417787-3,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417795,1999,1998,06270155-1,06270155-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417852,1999,1999,06410863-1,06410863-1,NEW YORK-NY-US,NA,NA,NA
,NEW YORK,NY,US,10292,D0417908,1999,1999,D0416608-1,D0416608-1,NEW YORK-NY-US,NA,NA,NA
705,NEW YORK,NY,US,10292,07627531,2009,2001,07627531-10,07627531-10,NEW YORK-NY-US,Computers & Communications,NA,NA
